order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,total_revenue,discounted_amount,total_cost,net_revenue,profit,profit_margin %
9427,2023-03-26,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10002445,30,40,5,0.02,200,4.0,150,196.0,46.0,23.46938775510204
9428,2022-06-29,Standard Class,Corporate,United States,Buffalo,New York,14215,East,Furniture,Furnishings,FUR-FU-10003268,170,200,5,0.02,1000,20.0,850,980.0,130.0,13.26530612244898
9429,2022-10-18,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Furniture,Chairs,FUR-CH-10000015,970,1210,8,0.03,9680,290.4,7760,9389.6,1629.6000000000004,17.355371900826448
9430,2023-02-06,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10004165,880,1100,5,0.04,5500,220.0,4400,5280.0,880.0,16.666666666666664
9431,2023-11-06,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Furniture,Tables,FUR-TA-10004607,90,100,1,0.03,100,3.0,90,97.0,7.0,7.216494845360824
9432,2022-05-06,Same Day,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10004677,10,10,2,0.05,20,1.0,20,19.0,-1.0,-5.263157894736842
9433,2022-08-09,Standard Class,Consumer,United States,Peoria,Arizona,85345,West,Technology,Accessories,TEC-AC-10002217,30,30,2,0.02,60,1.2,60,58.8,-1.2000000000000028,-2.040816326530617
9434,2023-05-20,Standard Class,Consumer,United States,Peoria,Arizona,85345,West,Office Supplies,Paper,OFF-PA-10001937,40,40,7,0.03,280,8.4,280,271.6,-8.399999999999977,-3.0927835051546304
9435,2023-05-15,Standard Class,Consumer,United States,Peoria,Arizona,85345,West,Office Supplies,Art,OFF-AR-10000203,10,10,3,0.04,30,1.2,30,28.8,-1.1999999999999993,-4.166666666666664
9436,2023-03-16,Standard Class,Consumer,United States,Peoria,Arizona,85345,West,Technology,Accessories,TEC-AC-10001142,230,250,4,0.02,1000,20.0,920,980.0,60.0,6.122448979591836
9438,2023-07-09,Standard Class,Consumer,United States,Oceanside,California,92054,West,Office Supplies,Paper,OFF-PA-10000520,10,10,2,0.02,20,0.4,20,19.6,-0.3999999999999986,-2.0408163265306047
9439,2023-04-21,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10001079,240,290,4,0.05,1160,58.0,960,1102.0,142.0,12.885662431941924
9440,2023-06-29,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Supplies,OFF-SU-10000898,20,20,2,0.04,40,1.6,40,38.4,-1.6000000000000014,-4.1666666666666705
9441,2022-04-29,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10001471,10,10,2,0.04,20,0.8,20,19.2,-0.8000000000000007,-4.1666666666666705
9442,2022-01-17,Second Class,Consumer,United States,Kent,Ohio,44240,East,Office Supplies,Appliances,OFF-AP-10003281,40,50,5,0.04,250,10.0,200,240.0,40.0,16.666666666666664
9443,2023-11-20,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,OFF-AR-10003156,20,20,2,0.05,40,2.0,40,38.0,-2.0,-5.263157894736842
9444,2023-11-11,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Phones,TEC-PH-10000576,200,220,2,0.04,440,17.6,400,422.4,22.399999999999977,5.303030303030297
9445,2023-08-21,First Class,Corporate,United States,Coppell,Texas,75019,Central,Technology,Phones,TEC-PH-10003215,90,100,4,0.04,400,16.0,360,384.0,24.0,6.25
9446,2022-11-03,Standard Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Labels,OFF-LA-10004484,10,10,3,0.03,30,0.8999999999999999,30,29.1,-0.8999999999999986,-3.092783505154634
9447,2022-01-14,Standard Class,Consumer,United States,Lawrence,Indiana,46226,Central,Office Supplies,Paper,OFF-PA-10002245,30,40,6,0.05,240,12.0,180,228.0,48.0,21.052631578947366
9448,2023-05-04,Standard Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Furniture,Furnishings,FUR-FU-10003664,390,480,5,0.04,2400,96.0,1950,2304.0,354.0,15.364583333333334
9449,2023-02-17,Standard Class,Home Office,United States,Redmond,Washington,98052,West,Office Supplies,Labels,OFF-LA-10002195,10,10,4,0.04,40,1.6,40,38.4,-1.6000000000000014,-4.1666666666666705
9450,2023-01-31,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10000822,10,10,2,0.02,20,0.4,20,19.6,-0.3999999999999986,-2.0408163265306047
9451,2022-04-22,Standard Class,Home Office,United States,Spokane,Washington,99207,West,Office Supplies,Storage,OFF-ST-10004963,110,140,9,0.02,1260,25.2,990,1234.8,244.79999999999995,19.825072886297374
9452,2022-06-20,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,OFF-AP-10002495,160,190,3,0.05,570,28.5,480,541.5,61.5,11.357340720221606
9453,2022-03-26,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10004001,70,80,6,0.03,480,14.399999999999999,420,465.6,45.60000000000002,9.793814432989695
9454,2022-01-21,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Supplies,OFF-SU-10004884,40,50,3,0.03,150,4.5,120,145.5,25.5,17.525773195876287
9455,2023-11-04,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10003555,40,40,2,0.03,80,2.4,80,77.6,-2.4000000000000057,-3.0927835051546464
9456,2023-01-12,Second Class,Home Office,United States,Chattanooga,Tennessee,37421,South,Technology,Machines,TEC-MA-10003493,70,90,1,0.04,90,3.6,70,86.4,16.400000000000006,18.981481481481488
9457,2023-10-29,Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Technology,Accessories,TEC-AC-10002380,20,30,3,0.05,90,4.5,60,85.5,25.5,29.82456140350877
9458,2022-09-22,Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Office Supplies,Binders,OFF-BI-10004209,10,10,5,0.04,50,2.0,50,48.0,-2.0,-4.166666666666666
9459,2022-05-18,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10002135,130,140,3,0.02,420,8.4,390,411.6,21.600000000000023,5.247813411078722
9460,2023-10-01,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10002583,20,20,1,0.05,20,1.0,20,19.0,-1.0,-5.263157894736842
9461,2022-10-01,Second Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10003591,30,30,3,0.02,90,1.8,90,88.2,-1.7999999999999972,-2.040816326530609
9462,2022-12-20,Standard Class,Home Office,United States,Lakewood,California,90712,West,Technology,Phones,TEC-PH-10004922,280,320,6,0.04,1920,76.8,1680,1843.2,163.20000000000005,8.854166666666668
9463,2023-04-12,Second Class,Corporate,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10001854,600,700,2,0.02,1400,28.0,1200,1372.0,172.0,12.536443148688047
9464,2022-03-26,First Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Art,OFF-AR-10003560,20,20,4,0.03,80,2.4,80,77.6,-2.4000000000000057,-3.0927835051546464
9465,2023-01-15,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Labels,OFF-LA-10004409,20,20,6,0.02,120,2.4,120,117.6,-2.4000000000000057,-2.040816326530617
9466,2023-06-06,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10000448,30,30,2,0.05,60,3.0,60,57.0,-3.0,-5.263157894736842
9467,2023-05-10,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10002735,140,160,6,0.02,960,19.2,840,940.8,100.79999999999995,10.71428571428571
9468,2022-07-31,Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10003469,140,170,2,0.03,340,10.2,280,329.8,49.80000000000001,15.100060642813828
9469,2022-01-20,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10001870,10,10,2,0.03,20,0.6,20,19.4,-0.6000000000000014,-3.0927835051546464
9470,2022-02-03,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10004071,100,110,2,0.04,220,8.8,200,211.2,11.199999999999989,5.303030303030297
9471,2022-02-16,Second Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10001448,90,100,2,0.02,200,4.0,180,196.0,16.0,8.16326530612245
9472,2023-10-11,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10002706,10,10,1,0.03,10,0.3,10,9.7,-0.3000000000000007,-3.0927835051546464
9473,2022-03-09,Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10004875,110,130,2,0.05,260,13.0,220,247.0,27.0,10.931174089068826
9474,2022-08-26,Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10004245,90,100,5,0.04,500,20.0,450,480.0,30.0,6.25
9475,2022-07-09,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Labels,OFF-LA-10000443,10,10,2,0.03,20,0.6,20,19.4,-0.6000000000000014,-3.0927835051546464
9476,2022-08-12,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10001125,140,170,7,0.04,1190,47.6,980,1142.4,162.4000000000001,14.215686274509812
9477,2022-08-27,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10002703,50,50,2,0.03,100,3.0,100,97.0,-3.0,-3.0927835051546393
9479,2023-09-05,Standard Class,Consumer,United States,Oswego,Illinois,60543,Central,Office Supplies,Fasteners,OFF-FA-10000936,10,10,5,0.05,50,2.5,50,47.5,-2.5,-5.263157894736842
9481,2022-11-16,Standard Class,Consumer,United States,Oswego,Illinois,60543,Central,Office Supplies,Binders,OFF-BI-10004632,290,300,5,0.03,1500,45.0,1450,1455.0,5.0,0.3436426116838488
9482,2023-06-01,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10000615,20,20,2,0.05,40,2.0,40,38.0,-2.0,-5.263157894736842
9483,2022-10-04,Second Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10001838,280,320,2,0.02,640,12.8,560,627.2,67.20000000000005,10.71428571428572
9484,2022-05-07,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Art,OFF-AR-10004757,20,20,6,0.03,120,3.5999999999999996,120,116.4,-3.5999999999999943,-3.092783505154634
9485,2023-03-19,Second Class,Corporate,United States,Houston,Texas,77036,Central,Furniture,Bookcases,FUR-BO-10003893,720,780,10,0.05,7800,390.0,7200,7410.0,210.0,2.834008097165992
9486,2023-08-03,Second Class,Corporate,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10003893,30,30,9,0.05,270,13.5,270,256.5,-13.5,-5.263157894736842
9487,2023-01-18,Same Day,Consumer,United States,Wheeling,West Virginia,26003,East,Furniture,Tables,FUR-TA-10001932,620,670,3,0.02,2010,40.2,1860,1969.8,109.79999999999995,5.574169966494058
9488,2023-04-10,First Class,Corporate,United States,Paterson,New Jersey,7501,East,Office Supplies,Fasteners,OFF-FA-10001561,10,10,3,0.04,30,1.2,30,28.8,-1.1999999999999993,-4.166666666666664
9489,2022-09-25,First Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Phones,TEC-PH-10001817,530,570,2,0.02,1140,22.8,1060,1117.2,57.200000000000045,5.1199427139276805
9490,2022-01-09,Standard Class,Corporate,United States,Huntsville,Alabama,35810,South,Office Supplies,Art,OFF-AR-10000538,170,200,7,0.03,1400,42.0,1190,1358.0,168.0,12.371134020618557
9491,2022-10-09,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10004584,1780,2020,8,0.05,16160,808.0,14240,15352.0,1112.0,7.243355914538823
9492,2022-03-05,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10000817,10,10,3,0.05,30,1.5,30,28.5,-1.5,-5.263157894736842
9493,2023-04-29,Same Day,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Binders,OFF-BI-10000756,30,40,9,0.03,360,10.799999999999999,270,349.2,79.19999999999999,22.680412371134018
9494,2023-12-29,Standard Class,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,Furniture,Tables,FUR-TA-10000617,1350,1590,7,0.02,11130,222.6,9450,10907.4,1457.3999999999996,13.361571043511741
9495,2022-12-07,Standard Class,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,Office Supplies,Binders,OFF-BI-10004364,10,10,2,0.04,20,0.8,20,19.2,-0.8000000000000007,-4.1666666666666705
9496,2023-04-05,Standard Class,Consumer,United States,Mission Viejo,California,92691,West,Technology,Accessories,TEC-AC-10004518,100,120,6,0.04,720,28.8,600,691.2,91.20000000000005,13.19444444444445
9497,2022-03-03,Standard Class,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Appliances,OFF-AP-10002222,10,10,1,0.05,10,0.5,10,9.5,-0.5,-5.263157894736842
9499,2023-05-19,First Class,Home Office,United States,Greenwood,Indiana,46142,Central,Office Supplies,Paper,OFF-PA-10000565,150,170,3,0.04,510,20.400000000000002,450,489.6,39.60000000000002,8.088235294117652
9500,2023-09-08,First Class,Home Office,United States,Greenwood,Indiana,46142,Central,Office Supplies,Paper,OFF-PA-10003673,60,70,10,0.05,700,35.0,600,665.0,65.0,9.774436090225564
9501,2023-01-07,Standard Class,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,FUR-FU-10002088,20,30,3,0.04,90,3.6,60,86.4,26.400000000000006,30.555555555555557
9502,2023-09-10,Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10001546,30,30,3,0.05,90,4.5,90,85.5,-4.5,-5.263157894736842
9503,2023-01-04,Standard Class,Consumer,United States,Rome,New York,13440,East,Office Supplies,Art,OFF-AR-10000614,20,30,9,0.03,270,8.1,180,261.9,81.89999999999998,31.271477663230236
9505,2023-04-19,Standard Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10004094,940,1090,7,0.03,7630,228.9,6580,7401.1,821.1000000000004,11.094296793719858
9506,2023-04-24,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10001970,100,110,2,0.05,220,11.0,200,209.0,9.0,4.30622009569378
9507,2023-07-28,Second Class,Consumer,United States,Dearborn Heights,Michigan,48127,Central,Office Supplies,Art,OFF-AR-10002952,20,30,2,0.02,60,1.2,40,58.8,18.799999999999997,31.972789115646254
9508,2022-01-25,Second Class,Consumer,United States,Dearborn Heights,Michigan,48127,Central,Office Supplies,Binders,OFF-BI-10004209,30,40,5,0.03,200,6.0,150,194.0,44.0,22.68041237113402
9509,2022-09-08,Second Class,Consumer,United States,Dearborn Heights,Michigan,48127,Central,Office Supplies,Art,OFF-AR-10004685,10,10,3,0.03,30,0.8999999999999999,30,29.1,-0.8999999999999986,-3.092783505154634
9510,2023-12-23,Second Class,Consumer,United States,Dearborn Heights,Michigan,48127,Central,Office Supplies,Storage,OFF-ST-10000991,590,690,6,0.03,4140,124.19999999999999,3540,4015.8,475.8000000000002,11.848199611534444
9511,2022-09-09,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10002399,40,40,9,0.02,360,7.2,360,352.8,-7.199999999999989,-2.040816326530609
9512,2023-12-26,First Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002353,10,10,3,0.04,30,1.2,30,28.8,-1.1999999999999993,-4.166666666666664
9513,2022-11-19,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Bookcases,FUR-BO-10001811,160,200,1,0.05,200,10.0,160,190.0,30.0,15.789473684210526
9514,2022-07-20,Standard Class,Consumer,United States,Appleton,Wisconsin,54915,Central,Technology,Accessories,TEC-AC-10003033,1340,1650,5,0.03,8250,247.5,6700,8002.5,1302.5,16.276163698844112
9515,2022-06-02,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10000176,80,90,6,0.04,540,21.6,480,518.4,38.39999999999998,7.407407407407403
9516,2022-11-01,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,OFF-AR-10003631,50,50,14,0.04,700,28.0,700,672.0,-28.0,-4.166666666666666
9517,2023-12-10,Second Class,Consumer,United States,Bowling Green,Ohio,43402,East,Technology,Phones,TEC-PH-10000923,30,30,3,0.02,90,1.8,90,88.2,-1.7999999999999972,-2.040816326530609
9518,2022-09-18,Second Class,Consumer,United States,Bowling Green,Ohio,43402,East,Office Supplies,Labels,OFF-LA-10003190,10,10,3,0.04,30,1.2,30,28.8,-1.1999999999999993,-4.166666666666664
9519,2022-08-11,Second Class,Consumer,United States,Bowling Green,Ohio,43402,East,Office Supplies,Storage,OFF-ST-10003208,360,440,3,0.02,1320,26.400000000000002,1080,1293.6,213.5999999999999,16.51205936920222
9520,2023-05-03,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Appliances,OFF-AP-10000692,70,80,4,0.02,320,6.4,280,313.6,33.60000000000002,10.71428571428572
9521,2022-09-16,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10004180,80,90,2,0.02,180,3.6,160,176.4,16.400000000000006,9.297052154195013
9522,2023-10-11,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10002817,280,320,3,0.03,960,28.799999999999997,840,931.2,91.20000000000005,9.793814432989695
9523,2022-02-16,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10000295,20,20,3,0.03,60,1.7999999999999998,60,58.2,-1.7999999999999972,-3.092783505154634
9524,2022-08-04,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10000419,30,30,3,0.05,90,4.5,90,85.5,-4.5,-5.263157894736842
9525,2023-09-07,First Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10001524,70,80,5,0.05,400,20.0,350,380.0,30.0,7.894736842105263
9526,2023-06-05,First Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10003268,160,200,5,0.05,1000,50.0,800,950.0,150.0,15.789473684210526
9527,2023-08-12,First Class,Home Office,United States,Seattle,Washington,98115,West,Technology,Phones,TEC-PH-10000148,30,30,3,0.03,90,2.6999999999999997,90,87.3,-2.700000000000003,-3.0927835051546424
9528,2022-03-19,First Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10001543,150,170,6,0.04,1020,40.800000000000004,900,979.2,79.20000000000005,8.088235294117652
9529,2023-03-03,First Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10002071,10,10,2,0.03,20,0.6,20,19.4,-0.6000000000000014,-3.0927835051546464
9530,2022-07-06,Same Day,Corporate,United States,Beaumont,Texas,77705,Central,Office Supplies,Storage,OFF-ST-10002352,10,10,2,0.04,20,0.8,20,19.2,-0.8000000000000007,-4.1666666666666705
9531,2022-05-07,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10003127,50,50,2,0.04,100,4.0,100,96.0,-4.0,-4.166666666666666
9532,2022-02-15,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Storage,OFF-ST-10000464,50,60,2,0.05,120,6.0,100,114.0,14.0,12.280701754385964
9533,2023-12-04,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10000553,370,430,14,0.04,6020,240.8,5180,5779.2,599.1999999999998,10.368217054263564
9534,2022-08-30,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Fasteners,OFF-FA-10000134,30,40,7,0.05,280,14.0,210,266.0,56.0,21.052631578947366
9535,2023-02-23,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10000636,30,30,2,0.03,60,1.7999999999999998,60,58.2,-1.7999999999999972,-3.092783505154634
9536,2022-03-05,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002949,10,10,2,0.04,20,0.8,20,19.2,-0.8000000000000007,-4.1666666666666705
9537,2022-09-06,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10002364,10,10,3,0.02,30,0.6,30,29.4,-0.6000000000000014,-2.040816326530617
9538,2022-07-01,First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10002613,380,480,2,0.04,960,38.4,760,921.6,161.60000000000002,17.534722222222225
9539,2023-06-04,First Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10002659,20,20,5,0.05,100,5.0,100,95.0,-5.0,-5.263157894736842
9540,2022-01-17,First Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10000157,30,40,2,0.02,80,1.6,60,78.4,18.400000000000006,23.469387755102048
9541,2023-04-21,Second Class,Home Office,United States,Phoenix,Arizona,85023,West,Furniture,Chairs,FUR-CH-10004540,160,190,7,0.02,1330,26.6,1120,1303.4,183.4000000000001,14.070891514500545
9542,2023-01-07,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Labels,OFF-LA-10004544,40,40,3,0.02,120,2.4,120,117.6,-2.4000000000000057,-2.040816326530617
9543,2023-03-17,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10001097,10,10,5,0.04,50,2.0,50,48.0,-2.0,-4.166666666666666
9544,2022-12-25,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10003302,50,60,2,0.02,120,2.4,100,117.6,17.599999999999994,14.96598639455782
9545,2022-10-08,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Furniture,Bookcases,FUR-BO-10003965,330,370,3,0.02,1110,22.2,990,1087.8,97.79999999999995,8.990623276337558
9547,2022-05-09,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10000482,70,80,2,0.02,160,3.2,140,156.8,16.80000000000001,10.71428571428572
9548,2023-12-30,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10004610,10,10,2,0.05,20,1.0,20,19.0,-1.0,-5.263157894736842
9550,2022-06-01,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10001394,420,450,3,0.03,1350,40.5,1260,1309.5,49.5,3.7800687285223367
9551,2023-01-15,First Class,Home Office,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10004654,10,10,3,0.04,30,1.2,30,28.8,-1.1999999999999993,-4.166666666666664
9552,2023-01-13,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001526,520,580,6,0.04,3480,139.20000000000002,3120,3340.8,220.80000000000018,6.609195402298855
9553,2022-09-02,Standard Class,Home Office,United States,Springfield,Virginia,22153,South,Technology,Accessories,TEC-AC-10000358,130,150,4,0.02,600,12.0,520,588.0,68.0,11.564625850340136
9554,2022-08-19,Standard Class,Corporate,United States,Broomfield,Colorado,80020,West,Furniture,Furnishings,FUR-FU-10000246,60,70,7,0.04,490,19.6,420,470.4,50.39999999999998,10.71428571428571
9555,2023-12-04,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10003799,60,70,5,0.03,350,10.5,300,339.5,39.5,11.634756995581737
9557,2023-08-01,Second Class,Home Office,United States,Concord,New Hampshire,3301,East,Office Supplies,Paper,OFF-PA-10003656,150,180,7,0.02,1260,25.2,1050,1234.8,184.79999999999995,14.96598639455782
9558,2022-01-26,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Furnishings,FUR-FU-10004586,10,10,2,0.04,20,0.8,20,19.2,-0.8000000000000007,-4.1666666666666705
9559,2022-12-04,First Class,Consumer,United States,Newark,Ohio,43055,East,Technology,Accessories,TEC-AC-10003832,120,130,5,0.05,650,32.5,600,617.5,17.5,2.834008097165992
9560,2023-08-19,First Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Storage,OFF-ST-10002554,170,200,5,0.05,1000,50.0,850,950.0,100.0,10.526315789473683
9561,2023-01-05,First Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10001876,50,50,2,0.05,100,5.0,100,95.0,-5.0,-5.263157894736842
9562,2022-10-30,First Class,Consumer,United States,Newark,Ohio,43055,East,Technology,Accessories,TEC-AC-10002637,350,430,3,0.02,1290,25.8,1050,1264.2,214.20000000000005,16.943521594684388
9563,2023-02-15,First Class,Consumer,United States,Newark,Ohio,43055,East,Technology,Machines,TEC-MA-10003589,200,220,3,0.02,660,13.200000000000001,600,646.8,46.799999999999955,7.2356215213357995
9564,2023-02-22,First Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Labels,OFF-LA-10000081,10,10,2,0.03,20,0.6,20,19.4,-0.6000000000000014,-3.0927835051546464
9565,2023-12-10,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10001838,10,10,2,0.02,20,0.4,20,19.6,-0.3999999999999986,-2.0408163265306047
9566,2023-12-19,Same Day,Consumer,United States,Tampa,Florida,33614,South,Furniture,Chairs,FUR-CH-10002965,1070,1130,7,0.03,7910,237.29999999999998,7490,7672.7,182.69999999999982,2.381169601313746
9567,2023-07-02,Same Day,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001636,10,10,5,0.03,50,1.5,50,48.5,-1.5,-3.0927835051546393
9569,2023-01-04,First Class,Corporate,United States,Fremont,Nebraska,68025,Central,Technology,Phones,TEC-PH-10002293,60,80,4,0.04,320,12.8,240,307.2,67.19999999999999,21.874999999999996
9570,2023-03-19,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10003196,10,10,6,0.02,60,1.2,60,58.8,-1.2000000000000028,-2.040816326530617
9571,2022-02-27,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,OFF-ST-10001172,30,30,2,0.04,60,2.4,60,57.6,-2.3999999999999986,-4.166666666666664
9572,2022-10-27,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Envelopes,OFF-EN-10003068,20,20,2,0.04,40,1.6,40,38.4,-1.6000000000000014,-4.1666666666666705
9573,2022-04-02,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,OFF-LA-10003510,20,20,1,0.05,20,1.0,20,19.0,-1.0,-5.263157894736842
9574,2023-09-08,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Art,OFF-AR-10003504,20,20,5,0.03,100,3.0,100,97.0,-3.0,-3.0927835051546393
9575,2023-10-10,Same Day,Consumer,United States,Pomona,California,91767,West,Furniture,Furnishings,FUR-FU-10001889,20,30,3,0.04,90,3.6,60,86.4,26.400000000000006,30.555555555555557
